Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
2020,Austrian Grand Prix,LEC,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 4,MEDIUM,13,4
2020,Austrian Grand Prix,STR,SOFT,0,Stint 1,SOFT,15,1
2020,Austrian Grand Prix,MAG,MEDIUM,0,Stint 1,MEDIUM,20,1
2020,Austrian Grand Prix,ALB,SOFT-HARD-SOFT-SOFT,3,Stint 1,SOFT,24,1
2020,Austrian Grand Prix,ALB,SOFT-HARD-SOFT-SOFT,3,Stint 2,HARD,25,2
2020,Austrian Grand Prix,ALB,SOFT-HARD-SOFT-SOFT,3,Stint 3,SOFT,5,3
2020,Austrian Grand Prix,ALB,SOFT-HARD-SOFT-SOFT,3,Stint 4,SOFT,9,4
2020,Austrian Grand Prix,KVY,MEDIUM-HARD-SOFT-SOFT,3,Stint 1,MEDIUM,24,1
2020,Austrian Grand Prix,KVY,MEDIUM-HARD-SOFT-SOFT,3,Stint 2,HARD,25,2
2020,Austrian Grand Prix,KVY,MEDIUM-HARD-SOFT-SOFT,3,Stint 3,SOFT,5,3
2020,Austrian Grand Prix,KVY,MEDIUM-HARD-SOFT-SOFT,3,Stint 4,SOFT,11,4
2020,Austrian Grand Prix,RIC,SOFT,0,Stint 1,SOFT,12,1
2020,Austrian Grand Prix,OCO,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,24,1
2020,Austrian Grand Prix,OCO,MEDIUM-HARD-HARD,2,Stint 2,HARD,30,2
2020,Austrian Grand Prix,OCO,MEDIUM-HARD-HARD,2,Stint 3,HARD,13,3
2020,Austrian Grand Prix,VER,MEDIUM,0,Stint 1,MEDIUM,10,1
2020,Austrian Grand Prix,NOR,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 1,SOFT,24,1
2020,Austrian Grand Prix,NOR,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 2,HARD,25,2
2020,Austrian Grand Prix,NOR,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 3,MEDIUM,5,3
2020,Austrian Grand Prix,NOR,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 4,MEDIUM,13,4
2020,Austrian Grand Prix,HAM,SOFT-HARD-HARD,2,Stint 1,SOFT,24,1
2020,Austrian Grand Prix,HAM,SOFT-HARD-HARD,2,Stint 2,HARD,30,2
2020,Austrian Grand Prix,HAM,SOFT-HARD-HARD,2,Stint 3,HARD,13,3
2020,Austrian Grand Prix,VET,MEDIUM-HARD-SOFT-SOFT,3,Stint 1,MEDIUM,24,1
2020,Austrian Grand Prix,VET,MEDIUM-HARD-SOFT-SOFT,3,Stint 2,HARD,25,2
2020,Austrian Grand Prix,VET,MEDIUM-HARD-SOFT-SOFT,3,Stint 3,SOFT,5,3
2020,Austrian Grand Prix,VET,MEDIUM-HARD-SOFT-SOFT,3,Stint 4,SOFT,13,4
2020,Austrian Grand Prix,SAI,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 1,SOFT,24,1
2020,Austrian Grand Prix,SAI,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 2,HARD,26,2
2020,Austrian Grand Prix,SAI,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 3,MEDIUM,4,3
2020,Austrian Grand Prix,SAI,SOFT-HARD-MEDIUM-MEDIUM,3,Stint 4,MEDIUM,13,4
2020,Austrian Grand Prix,LAT,MEDIUM-HARD-SOFT-SOFT,3,Stint 1,MEDIUM,25,1
2020,Austrian Grand Prix,LAT,MEDIUM-HARD-SOFT-SOFT,3,Stint 2,HARD,25,2
2020,Austrian Grand Prix,LAT,MEDIUM-HARD-SOFT-SOFT,3,Stint 3,SOFT,4,3
2020,Austrian Grand Prix,LAT,MEDIUM-HARD-SOFT-SOFT,3,Stint 4,SOFT,13,4
2020,Austrian Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2020,Austrian Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,25,2
2020,Austrian Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,19,1
2020,Austrian Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 2,HARD,27,2
2020,Austrian Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,3,3
2020,Austrian Grand Prix,BOT,SOFT-HARD-HARD,2,Stint 1,SOFT,24,1
2020,Austrian Grand Prix,BOT,SOFT-HARD-HARD,2,Stint 2,HARD,30,2
2020,Austrian Grand Prix,BOT,SOFT-HARD-HARD,2,Stint 3,HARD,14,3
2020,Austrian Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,19,1
2020,Austrian Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,25,2
2020,Austrian Grand Prix,GIO,MEDIUM-HARD-SOFT-SOFT,3,Stint 1,MEDIUM,23,1
2020,Austrian Grand Prix,GIO,MEDIUM-HARD-SOFT-SOFT,3,Stint 2,HARD,30,2
2020,Austrian Grand Prix,GIO,MEDIUM-HARD-SOFT-SOFT,3,Stint 3,SOFT,1,3
2020,Austrian Grand Prix,GIO,MEDIUM-HARD-SOFT-SOFT,3,Stint 4,SOFT,13,4
2020,Styrian Grand Prix,HAM,SOFT-MEDIUM,1,Stint 1,SOFT,27,1
2020,Styrian Grand Prix,HAM,SOFT-MEDIUM,1,Stint 2,MEDIUM,44,2
2020,Styrian Grand Prix,BOT,SOFT-MEDIUM,1,Stint 1,SOFT,34,1
2020,Styrian Grand Prix,BOT,SOFT-MEDIUM,1,Stint 2,MEDIUM,37,2
2020,Styrian Grand Prix,VER,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,24,1
2020,Styrian Grand Prix,VER,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,44,2
2020,Styrian Grand Prix,VER,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,3,3
2020,Styrian Grand Prix,ALB,SOFT-MEDIUM,1,Stint 1,SOFT,35,1
2020,Styrian Grand Prix,ALB,SOFT-MEDIUM,1,Stint 2,MEDIUM,36,2
2020,Styrian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 1,SOFT,39,1
2020,Styrian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 2,MEDIUM,32,2
2020,Styrian Grand Prix,PER,SOFT-MEDIUM,1,Stint 1,SOFT,38,1
2020,Styrian Grand Prix,PER,SOFT-MEDIUM,1,Stint 2,MEDIUM,33,2
2020,Styrian Grand Prix,STR,SOFT-MEDIUM,1,Stint 1,SOFT,33,1
2020,Styrian Grand Prix,STR,SOFT-MEDIUM,1,Stint 2,MEDIUM,38,2
2020,Styrian Grand Prix,RIC,MEDIUM-SOFT,1,Stint 1,MEDIUM,37,1
2020,Styrian Grand Prix,RIC,MEDIUM-SOFT,1,Stint 2,SOFT,34,2
2020,Styrian Grand Prix,SAI,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,32,1
2020,Styrian Grand Prix,SAI,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,34,2
2020,Styrian Grand Prix,SAI,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,4,3
2020,Styrian Grand Prix,KVY,MEDIUM-HARD,1,Stint 1,MEDIUM,36,1
2020,Styrian Grand Prix,KVY,MEDIUM-HARD,1,Stint 2,HARD,34,2
2020,Styrian Grand Prix,RAI,MEDIUM-SOFT,1,Stint 1,MEDIUM,44,1
2020,Styrian Grand Prix,RAI,MEDIUM-SOFT,1,Stint 2,SOFT,26,2
2020,Styrian Grand Prix,MAG,SOFT-MEDIUM,1,Stint 1,SOFT,31,1
2020,Styrian Grand Prix,MAG,SOFT-MEDIUM,1,Stint 2,MEDIUM,39,2
2020,Styrian Grand Prix,GRO,SOFT-MEDIUM,1,Stint 1,SOFT,37,1
2020,Styrian Grand Prix,GRO,SOFT-MEDIUM,1,Stint 2,MEDIUM,33,2
2020,Styrian Grand Prix,GIO,MEDIUM-SOFT,1,Stint 1,MEDIUM,39,1
2020,Styrian Grand Prix,GIO,MEDIUM-SOFT,1,Stint 2,SOFT,31,2
2020,Styrian Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 1,SOFT,24,1
2020,Styrian Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 2,HARD,25,2
2020,Styrian Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 3,SOFT,21,3
2020,Styrian Grand Prix,RUS,SOFT-MEDIUM,1,Stint 1,SOFT,34,1
2020,Styrian Grand Prix,RUS,SOFT-MEDIUM,1,Stint 2,MEDIUM,35,2
2020,Styrian Grand Prix,LAT,MEDIUM-SOFT,1,Stint 1,MEDIUM,32,1
2020,Styrian Grand Prix,LAT,MEDIUM-SOFT,1,Stint 2,SOFT,37,2
2020,Styrian Grand Prix,OCO,SOFT,0,Stint 1,SOFT,25,1
2020,Styrian Grand Prix,LEC,SOFT-HARD,1,Stint 1,SOFT,1,1
2020,Styrian Grand Prix,LEC,SOFT-HARD,1,Stint 2,HARD,3,2
2020,Styrian Grand Prix,VET,MEDIUM,0,Stint 1,MEDIUM,1,1
2020,British Grand Prix,GAS,MEDIUM-HARD,1,Stint 1,MEDIUM,12,1
2020,British Grand Prix,GAS,MEDIUM-HARD,1,Stint 2,HARD,40,2
2020,British Grand Prix,LEC,MEDIUM-HARD,1,Stint 1,MEDIUM,13,1
2020,British Grand Prix,LEC,MEDIUM-HARD,1,Stint 2,HARD,39,2
2020,British Grand Prix,STR,MEDIUM-HARD,1,Stint 1,MEDIUM,13,1
2020,British Grand Prix,STR,MEDIUM-HARD,1,Stint 2,HARD,39,2
2020,British Grand Prix,MAG,MEDIUM,0,Stint 1,MEDIUM,2,1
2020,British Grand Prix,ALB,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,6,1
2020,British Grand Prix,ALB,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,24,2
2020,British Grand Prix,ALB,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,22,3
2020,British Grand Prix,KVY,MEDIUM,0,Stint 1,MEDIUM,12,1
2020,British Grand Prix,HUL,HARD,0,Stint 1,HARD,1,1
2020,British Grand Prix,RIC,SOFT-HARD,1,Stint 1,SOFT,12,1
2020,British Grand Prix,RIC,SOFT-HARD,1,Stint 2,HARD,40,2
2020,British Grand Prix,OCO,SOFT-HARD,1,Stint 1,SOFT,12,1
2020,British Grand Prix,OCO,SOFT-HARD,1,Stint 2,HARD,40,2
2020,British Grand Prix,VER,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,13,1
2020,British Grand Prix,VER,MEDIUM-HARD-SOFT,2,Stint 2,HARD,37,2
2020,British Grand Prix,VER,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,2,3
2020,British Grand Prix,NOR,SOFT-HARD,1,Stint 1,SOFT,12,1
2020,British Grand Prix,NOR,SOFT-HARD,1,Stint 2,HARD,40,2
2020,British Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,13,1
2020,British Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,39,2
2020,British Grand Prix,VET,SOFT-HARD,1,Stint 1,SOFT,12,1
2020,British Grand Prix,VET,SOFT-HARD,1,Stint 2,HARD,40,2
2020,British Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,13,1
2020,British Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 2,HARD,38,2
2020,British Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,1,3
2020,British Grand Prix,LAT,MEDIUM-HARD,1,Stint 1,MEDIUM,12,1
2020,British Grand Prix,LAT,MEDIUM-HARD,1,Stint 2,HARD,40,2
2020,British Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,12,1
2020,British Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,40,2
2020,British Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,12,1
2020,British Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 2,HARD,35,2
2020,British Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,4,3
2020,British Grand Prix,BOT,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,13,1
2020,British Grand Prix,BOT,MEDIUM-HARD-SOFT,2,Stint 2,HARD,37,2
2020,British Grand Prix,BOT,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,2,3
2020,British Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,36,1
2020,British Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,16,2
2020,British Grand Prix,GIO,MEDIUM-HARD,1,Stint 1,MEDIUM,12,1
2020,British Grand Prix,GIO,MEDIUM-HARD,1,Stint 2,HARD,40,2
2020,70th Anniversary Grand Prix,VER,HARD-MEDIUM-HARD,2,Stint 1,HARD,26,1
2020,70th Anniversary Grand Prix,VER,HARD-MEDIUM-HARD,2,Stint 2,MEDIUM,6,2
2020,70th Anniversary Grand Prix,VER,HARD-MEDIUM-HARD,2,Stint 3,HARD,20,3
2020,70th Anniversary Grand Prix,HAM,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,14,1
2020,70th Anniversary Grand Prix,HAM,MEDIUM-HARD-HARD,2,Stint 2,HARD,27,2
2020,70th Anniversary Grand Prix,HAM,MEDIUM-HARD-HARD,2,Stint 3,HARD,11,3
2020,70th Anniversary Grand Prix,BOT,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,13,1
2020,70th Anniversary Grand Prix,BOT,MEDIUM-HARD-HARD,2,Stint 2,HARD,19,2
2020,70th Anniversary Grand Prix,BOT,MEDIUM-HARD-HARD,2,Stint 3,HARD,20,3
2020,70th Anniversary Grand Prix,LEC,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2020,70th Anniversary Grand Prix,LEC,MEDIUM-HARD,1,Stint 2,HARD,34,2
2020,70th Anniversary Grand Prix,ALB,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,6,1
2020,70th Anniversary Grand Prix,ALB,MEDIUM-HARD-HARD,2,Stint 2,HARD,24,2
2020,70th Anniversary Grand Prix,ALB,MEDIUM-HARD-HARD,2,Stint 3,HARD,22,3
2020,70th Anniversary Grand Prix,STR,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,18,1
2020,70th Anniversary Grand Prix,STR,MEDIUM-HARD-HARD,2,Stint 2,HARD,13,2
2020,70th Anniversary Grand Prix,STR,MEDIUM-HARD-HARD,2,Stint 3,HARD,21,3
2020,70th Anniversary Grand Prix,HUL,MEDIUM-HARD-HARD-SOFT,3,Stint 1,MEDIUM,15,1
2020,70th Anniversary Grand Prix,HUL,MEDIUM-HARD-HARD-SOFT,3,Stint 2,HARD,15,2
2020,70th Anniversary Grand Prix,HUL,MEDIUM-HARD-HARD-SOFT,3,Stint 3,HARD,14,3
2020,70th Anniversary Grand Prix,HUL,MEDIUM-HARD-HARD-SOFT,3,Stint 4,SOFT,8,4
2020,70th Anniversary Grand Prix,OCO,MEDIUM-HARD,1,Stint 1,MEDIUM,22,1
2020,70th Anniversary Grand Prix,OCO,MEDIUM-HARD,1,Stint 2,HARD,30,2
2020,70th Anniversary Grand Prix,NOR,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,12,1
2020,70th Anniversary Grand Prix,NOR,MEDIUM-HARD-HARD,2,Stint 2,HARD,17,2
2020,70th Anniversary Grand Prix,NOR,MEDIUM-HARD-HARD,2,Stint 3,HARD,23,3
2020,70th Anniversary Grand Prix,KVY,HARD-HARD-MEDIUM,2,Stint 1,HARD,19,1
2020,70th Anniversary Grand Prix,KVY,HARD-HARD-MEDIUM,2,Stint 2,HARD,16,2
2020,70th Anniversary Grand Prix,KVY,HARD-HARD-MEDIUM,2,Stint 3,MEDIUM,17,3
2020,70th Anniversary Grand Prix,GAS,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,7,1
2020,70th Anniversary Grand Prix,GAS,MEDIUM-HARD-HARD,2,Stint 2,HARD,16,2
2020,70th Anniversary Grand Prix,GAS,MEDIUM-HARD-HARD,2,Stint 3,HARD,29,3
2020,70th Anniversary Grand Prix,VET,HARD-HARD-MEDIUM,2,Stint 1,HARD,22,1
2020,70th Anniversary Grand Prix,VET,HARD-HARD-MEDIUM,2,Stint 2,HARD,11,2
2020,70th Anniversary Grand Prix,VET,HARD-HARD-MEDIUM,2,Stint 3,MEDIUM,19,3
2020,70th Anniversary Grand Prix,SAI,HARD-MEDIUM-HARD,2,Stint 1,HARD,22,1
2020,70th Anniversary Grand Prix,SAI,HARD-MEDIUM-HARD,2,Stint 2,MEDIUM,12,2
2020,70th Anniversary Grand Prix,SAI,HARD-MEDIUM-HARD,2,Stint 3,HARD,18,3
2020,70th Anniversary Grand Prix,RIC,MEDIUM-MEDIUM-HARD-MEDIUM,3,Stint 1,MEDIUM,14,1
2020,70th Anniversary Grand Prix,RIC,MEDIUM-MEDIUM-HARD-MEDIUM,3,Stint 2,MEDIUM,12,2
2020,70th Anniversary Grand Prix,RIC,MEDIUM-MEDIUM-HARD-MEDIUM,3,Stint 3,HARD,9,3
2020,70th Anniversary Grand Prix,RIC,MEDIUM-MEDIUM-HARD-MEDIUM,3,Stint 4,MEDIUM,16,4
2020,70th Anniversary Grand Prix,RAI,HARD-MEDIUM,1,Stint 1,HARD,26,1
2020,70th Anniversary Grand Prix,RAI,HARD-MEDIUM,1,Stint 2,MEDIUM,25,2
2020,70th Anniversary Grand Prix,GRO,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,17,1
2020,70th Anniversary Grand Prix,GRO,MEDIUM-HARD-HARD,2,Stint 2,HARD,21,2
2020,70th Anniversary Grand Prix,GRO,MEDIUM-HARD-HARD,2,Stint 3,HARD,13,3
2020,70th Anniversary Grand Prix,GIO,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,7,1
2020,70th Anniversary Grand Prix,GIO,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,26,2
2020,70th Anniversary Grand Prix,GIO,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,18,3
2020,70th Anniversary Grand Prix,RUS,MEDIUM-HARD-HARD-MEDIUM,3,Stint 1,MEDIUM,8,1
2020,70th Anniversary Grand Prix,RUS,MEDIUM-HARD-HARD-MEDIUM,3,Stint 2,HARD,16,2
2020,70th Anniversary Grand Prix,RUS,MEDIUM-HARD-HARD-MEDIUM,3,Stint 3,HARD,15,3
2020,70th Anniversary Grand Prix,RUS,MEDIUM-HARD-HARD-MEDIUM,3,Stint 4,MEDIUM,12,4
2020,70th Anniversary Grand Prix,LAT,MEDIUM-HARD-HARD-MEDIUM,3,Stint 1,MEDIUM,9,1
2020,70th Anniversary Grand Prix,LAT,MEDIUM-HARD-HARD-MEDIUM,3,Stint 2,HARD,17,2
2020,70th Anniversary Grand Prix,LAT,MEDIUM-HARD-HARD-MEDIUM,3,Stint 3,HARD,20,3
2020,70th Anniversary Grand Prix,LAT,MEDIUM-HARD-HARD-MEDIUM,3,Stint 4,MEDIUM,5,4
2020,70th Anniversary Grand Prix,MAG,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,9,1
2020,70th Anniversary Grand Prix,MAG,MEDIUM-HARD-HARD,2,Stint 2,HARD,11,2
2020,70th Anniversary Grand Prix,MAG,MEDIUM-HARD-HARD,2,Stint 3,HARD,23,3
2020,Spanish Grand Prix,HAM,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,23,1
2020,Spanish Grand Prix,HAM,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,27,2
2020,Spanish Grand Prix,HAM,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,16,3
2020,Spanish Grand Prix,VER,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,21,1
2020,Spanish Grand Prix,VER,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,20,2
2020,Spanish Grand Prix,VER,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,25,3
2020,Spanish Grand Prix,BOT,SOFT-MEDIUM-SOFT-MEDIUM,3,Stint 1,SOFT,23,1
2020,Spanish Grand Prix,BOT,SOFT-MEDIUM-SOFT-MEDIUM,3,Stint 2,MEDIUM,25,2
2020,Spanish Grand Prix,BOT,SOFT-MEDIUM-SOFT-MEDIUM,3,Stint 3,SOFT,16,3
2020,Spanish Grand Prix,BOT,SOFT-MEDIUM-SOFT-MEDIUM,3,Stint 4,MEDIUM,2,4
2020,Spanish Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,27,1
2020,Spanish Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,15,2
2020,Spanish Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,23,3
2020,Spanish Grand Prix,PER,SOFT-MEDIUM,1,Stint 1,SOFT,29,1
2020,Spanish Grand Prix,PER,SOFT-MEDIUM,1,Stint 2,MEDIUM,36,2
2020,Spanish Grand Prix,SAI,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,22,1
2020,Spanish Grand Prix,SAI,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,19,2
2020,Spanish Grand Prix,SAI,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,24,3
2020,Spanish Grand Prix,VET,MEDIUM-SOFT,1,Stint 1,MEDIUM,29,1
2020,Spanish Grand Prix,VET,MEDIUM-SOFT,1,Stint 2,SOFT,36,2
2020,Spanish Grand Prix,ALB,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,17,1
2020,Spanish Grand Prix,ALB,SOFT-HARD-MEDIUM,2,Stint 2,HARD,22,2
2020,Spanish Grand Prix,ALB,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,26,3
2020,Spanish Grand Prix,GAS,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,21,1
2020,Spanish Grand Prix,GAS,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,21,2
2020,Spanish Grand Prix,GAS,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,23,3
2020,Spanish Grand Prix,NOR,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,21,1
2020,Spanish Grand Prix,NOR,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,23,2
2020,Spanish Grand Prix,NOR,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,21,3
2020,Spanish Grand Prix,RIC,MEDIUM-SOFT,1,Stint 1,MEDIUM,35,1
2020,Spanish Grand Prix,RIC,MEDIUM-SOFT,1,Stint 2,SOFT,30,2
2020,Spanish Grand Prix,KVY,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,21,1
2020,Spanish Grand Prix,KVY,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,24,2
2020,Spanish Grand Prix,KVY,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,20,3
2020,Spanish Grand Prix,OCO,MEDIUM-SOFT,1,Stint 1,MEDIUM,34,1
2020,Spanish Grand Prix,OCO,MEDIUM-SOFT,1,Stint 2,SOFT,31,2
2020,Spanish Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 1,MEDIUM,20,1
2020,Spanish Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 2,MEDIUM,24,2
2020,Spanish Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 3,SOFT,21,3
2020,Spanish Grand Prix,MAG,SOFT-MEDIUM,1,Stint 1,SOFT,28,1
2020,Spanish Grand Prix,MAG,SOFT-MEDIUM,1,Stint 2,MEDIUM,37,2
2020,Spanish Grand Prix,GIO,MEDIUM-MEDIUM-SOFT,2,Stint 1,MEDIUM,21,1
2020,Spanish Grand Prix,GIO,MEDIUM-MEDIUM-SOFT,2,Stint 2,MEDIUM,24,2
2020,Spanish Grand Prix,GIO,MEDIUM-MEDIUM-SOFT,2,Stint 3,SOFT,20,3
2020,Spanish Grand Prix,RUS,SOFT-MEDIUM-MEDIUM,2,Stint 1,SOFT,19,1
2020,Spanish Grand Prix,RUS,SOFT-MEDIUM-MEDIUM,2,Stint 2,MEDIUM,16,2
2020,Spanish Grand Prix,RUS,SOFT-MEDIUM-MEDIUM,2,Stint 3,MEDIUM,30,3
2020,Spanish Grand Prix,LAT,MEDIUM-MEDIUM-SOFT,2,Stint 1,MEDIUM,28,1
2020,Spanish Grand Prix,LAT,MEDIUM-MEDIUM-SOFT,2,Stint 2,MEDIUM,21,2
2020,Spanish Grand Prix,LAT,MEDIUM-MEDIUM-SOFT,2,Stint 3,SOFT,15,3
2020,Spanish Grand Prix,GRO,MEDIUM-SOFT-SOFT,2,Stint 1,MEDIUM,32,1
2020,Spanish Grand Prix,GRO,MEDIUM-SOFT-SOFT,2,Stint 2,SOFT,30,2
2020,Spanish Grand Prix,GRO,MEDIUM-SOFT-SOFT,2,Stint 3,SOFT,2,3
2020,Spanish Grand Prix,LEC,SOFT-MEDIUM,1,Stint 1,SOFT,29,1
2020,Spanish Grand Prix,LEC,SOFT-MEDIUM,1,Stint 2,MEDIUM,9,2
2020,Belgian Grand Prix,GAS,HARD-MEDIUM,1,Stint 1,HARD,26,1
2020,Belgian Grand Prix,GAS,HARD-MEDIUM,1,Stint 2,MEDIUM,18,2
2020,Belgian Grand Prix,PER,SOFT-HARD,1,Stint 1,SOFT,18,1
2020,Belgian Grand Prix,PER,SOFT-HARD,1,Stint 2,HARD,26,2
2020,Belgian Grand Prix,LEC,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,10,1
2020,Belgian Grand Prix,LEC,SOFT-HARD-MEDIUM,2,Stint 2,HARD,14,2
2020,Belgian Grand Prix,LEC,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,20,3
2020,Belgian Grand Prix,STR,SOFT-HARD,1,Stint 1,SOFT,11,1
2020,Belgian Grand Prix,STR,SOFT-HARD,1,Stint 2,HARD,33,2
2020,Belgian Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,10,1
2020,Belgian Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 2,HARD,25,2
2020,Belgian Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,9,3
2020,Belgian Grand Prix,ALB,SOFT-SOFT,1,Stint 1,SOFT,11,1
2020,Belgian Grand Prix,ALB,SOFT-SOFT,1,Stint 2,SOFT,33,2
2020,Belgian Grand Prix,KVY,MEDIUM-HARD,1,Stint 1,MEDIUM,11,1
2020,Belgian Grand Prix,KVY,MEDIUM-HARD,1,Stint 2,HARD,33,2
2020,Belgian Grand Prix,RIC,SOFT-HARD,1,Stint 1,SOFT,11,1
2020,Belgian Grand Prix,RIC,SOFT-HARD,1,Stint 2,HARD,33,2
2020,Belgian Grand Prix,OCO,SOFT-HARD,1,Stint 1,SOFT,11,1
2020,Belgian Grand Prix,OCO,SOFT-HARD,1,Stint 2,HARD,33,2
2020,Belgian Grand Prix,VER,MEDIUM-SOFT,1,Stint 1,MEDIUM,11,1
2020,Belgian Grand Prix,VER,MEDIUM-SOFT,1,Stint 2,SOFT,33,2
2020,Belgian Grand Prix,NOR,SOFT-SOFT,1,Stint 1,SOFT,11,1
2020,Belgian Grand Prix,NOR,SOFT-SOFT,1,Stint 2,SOFT,33,2
2020,Belgian Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,11,1
2020,Belgian Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,33,2
2020,Belgian Grand Prix,VET,MEDIUM-HARD,1,Stint 1,MEDIUM,11,1
